,stocks_SP500_cumret_1d,stocks_SP500_skewness_5d,stocks_SP500_kurtosis_5d,stocks_SP500_cumret_5d,stocks_SP500_skewness_10d,stocks_SP500_kurtosis_10d,stocks_SP500_cumret_10d,stocks_SP500_skewness_20d,stocks_SP500_kurtosis_20d,stocks_SP500_cumret_20d,stocks_NASDAQ_cumret_1d,stocks_NASDAQ_skewness_5d,stocks_NASDAQ_kurtosis_5d,stocks_NASDAQ_cumret_5d,stocks_NASDAQ_skewness_10d,stocks_NASDAQ_kurtosis_10d,stocks_NASDAQ_cumret_10d,stocks_NASDAQ_skewness_20d,stocks_NASDAQ_kurtosis_20d,stocks_NASDAQ_cumret_20d,crypto_Ethereum_cumret_1d,crypto_Ethereum_skewness_5d,crypto_Ethereum_kurtosis_5d,crypto_Ethereum_cumret_5d,crypto_Ethereum_skewness_10d,crypto_Ethereum_kurtosis_10d,crypto_Ethereum_cumret_10d,crypto_Ethereum_skewness_20d,crypto_Ethereum_kurtosis_20d,crypto_Ethereum_cumret_20d,economic_PCE_Price_Index_cumret_1d,economic_PCE_Price_Index_skewness_5d,economic_PCE_Price_Index_kurtosis_5d,economic_PCE_Price_Index_cumret_5d,economic_PCE_Price_Index_skewness_10d,economic_PCE_Price_Index_kurtosis_10d,economic_PCE_Price_Index_cumret_10d,economic_PCE_Price_Index_skewness_20d,economic_PCE_Price_Index_kurtosis_20d,economic_PCE_Price_Index_cumret_20d,stocks_SP500_realized_vol_5d,stocks_SP500_exp_vol_5d,stocks_SP500_jump_5d,stocks_SP500_realized_vol_10d,stocks_SP500_exp_vol_10d,stocks_SP500_jump_10d,stocks_SP500_realized_vol_20d,stocks_SP500_exp_vol_20d,stocks_SP500_jump_20d,stocks_SP500_realized_vol_60d,stocks_SP500_exp_vol_60d,stocks_SP500_jump_60d,stocks_NASDAQ_realized_vol_5d,stocks_NASDAQ_exp_vol_5d,stocks_NASDAQ_jump_5d,stocks_NASDAQ_realized_vol_10d,stocks_NASDAQ_exp_vol_10d,stocks_NASDAQ_jump_10d,stocks_NASDAQ_realized_vol_20d,stocks_NASDAQ_exp_vol_20d,stocks_NASDAQ_jump_20d,stocks_NASDAQ_realized_vol_60d,stocks_NASDAQ_exp_vol_60d,stocks_NASDAQ_jump_60d,crypto_Ethereum_realized_vol_5d,crypto_Ethereum_exp_vol_5d,crypto_Ethereum_jump_5d,crypto_Ethereum_realized_vol_10d,crypto_Ethereum_exp_vol_10d,crypto_Ethereum_jump_10d,crypto_Ethereum_realized_vol_20d,crypto_Ethereum_exp_vol_20d,crypto_Ethereum_jump_20d,crypto_Ethereum_realized_vol_60d,crypto_Ethereum_exp_vol_60d,crypto_Ethereum_jump_60d,economic_PCE_Price_Index_realized_vol_5d,economic_PCE_Price_Index_exp_vol_5d,economic_PCE_Price_Index_jump_5d,economic_PCE_Price_Index_realized_vol_10d,economic_PCE_Price_Index_exp_vol_10d,economic_PCE_Price_Index_jump_10d,economic_PCE_Price_Index_realized_vol_20d,economic_PCE_Price_Index_exp_vol_20d,economic_PCE_Price_Index_jump_20d,economic_PCE_Price_Index_realized_vol_60d,economic_PCE_Price_Index_exp_vol_60d,economic_PCE_Price_Index_jump_60d,stocks_DJI_sign,stocks_RUSSELL2000_sign,stocks_SPY_ETF_sign,stocks_QQQ_ETF_sign,stocks_IWM_ETF_sign,stocks_VTI_ETF_sign,stocks_VIX_sign,stocks_DXY_sign,stocks_GOLD_sign,stocks_OIL_sign,crypto_Bitcoin_sign,crypto_Binance_Coin_sign,crypto_Ripple_sign,crypto_Cardano_sign,crypto_Solana_sign,crypto_Polkadot_sign,crypto_Avalanche_sign,crypto_Polygon_sign,crypto_Chainlink_sign,economic_Unemployment_Rate_sign,economic_Nonfarm_Payrolls_sign,economic_Labor_Force_Participation_sign,economic_Initial_Claims_sign,economic_CPI_All_Items_sign,economic_CPI_Core_sign,economic_PCE_Core_sign,economic_Gross_Domestic_Product_sign,economic_Real_GDP_sign,economic_Potential_GDP_sign,economic_Federal_Funds_Rate_sign,economic_Treasury_10Y_sign,economic_Treasury_2Y_sign,economic_Treasury_3M_sign,economic_Money_Supply_M1_sign,economic_Money_Supply_M2_sign,economic_Consumer_Sentiment_sign,economic_Industrial_Production_sign,economic_Capacity_Utilization_sign,volatility_VIX_Index_sign,volatility_VIX_ETN_sign,volatility_Ultra_VIX_Short_Term_sign,fixed_income_Treasury_10Y_Yield_sign,fixed_income_Treasury_5Y_Yield_sign,fixed_income_Treasury_30Y_Yield_sign,fixed_income_Treasury_Bond_ETF_sign,fixed_income_Treasury_7_10Y_ETF_sign,fixed_income_Treasury_1_3Y_ETF_sign,fixed_income_Investment_Grade_Bonds_sign,fixed_income_High_Yield_Bonds_sign,bull_market,bear_market,trend_strength,economic_Unemployment_Rate_sign_yoy_change,economic_Nonfarm_Payrolls_sign_yoy_change,economic_CPI_All_Items_sign_yoy_change,economic_CPI_Core_sign_yoy_change,economic_Real_GDP_sign_yoy_change,economic_Potential_GDP_sign_yoy_change,economic_Federal_Funds_Rate_sign_yoy_change
2021-09-06,,0.05018321999051856,0.08624471638987696,-0.11070071363867806,-0.11832872753149393,,,0.16545148530800335,,,,,,,,,,,,,,,,,,,,,,0.1774533038805961,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.01738707162021358,-0.17488651810591205,,,-0.08940975686617292,,-0.07156641642307882,-0.04615980400779329,,-0.027244405076921274,-0.016011353400686268,,,-0.15510588666762526,,,-0.07967442519667489,,-0.0839091269185096,-0.042984950632381835,,-0.015587008101478061,-0.01575957520150517,,,-0.11944724170031928,,-0.009448030749491187,-0.06326577345441098,,-0.053326027785121854,-0.03604845822721614,,-0.04724247328229325,-0.01442841760174618,,,-0.17396733872039516,,0.0,-0.08818732664839324,,0.0,-0.04559319620129665,,0.0,-0.015810313004601118,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.010065300122584664,,,,,,,
2021-09-07,,,0.006218946069969977,,,,,,,,,,,,0.0030490602346289197,0.016682495864060787,0.04582621633175599,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.1336838569667449,,,,0.1064212578221917,,-0.17456759614133965,0.01756370940363583,,-0.03137220268826735,-0.0025821681786493134,,-0.080999415851852,-0.183491939245654,,-0.011586908876401791,-0.09253660778436179,,-0.10279171311818258,-0.0472032743971601,,-0.019939604263082833,-0.01640134312278929,,,,,,,,,,,0.1100686005012137,0.14525427197854124,,,-0.1772794193823387,,0.0,-0.08960084863883722,,0.0,-0.04591867951760542,,0.0,-0.015834920548149722,,0.0,,,0.0,,,,,,,,,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,-0.0566794270100468,,,,,,,
2021-09-08,,,,,,,,0.10001291864708106,-0.10913039435415062,-0.09590627158177578,,,,,,,,-0.16629761314899905,,-0.12001408602864394,,0.13228122821809385,0.18217913314153478,0.1802083565761068,0.18473809094417826,0.07429464943874153,,-0.01590316508231382,0.13149010022340168,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020463457440945687,-0.1792048846578307,,0.027299563834797258,-0.07948065247221636,,0.012813640783706282,-0.03789449736995365,,0.0011184309931120406,-0.013405911113587687,,,,,,,,0.06170807060729455,0.06440339654933092,,0.010519395986919422,0.008470820228756448,,-0.05185144221818927,-0.096516833710527,,0.0005662298069015748,-0.07391543780101117,,-0.02095168607128617,-0.04231939044229671,,-0.0020240532919881815,-0.015023472425643392,,,-0.17941130707318798,,0.0,-0.09072592645367117,,0.0,-0.04620950608757746,,0.0,-0.01585865350972271,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,-0.02959614971066915,,,,,,,
2021-09-09,,,,,,-0.1090967719785435,,0.05112357852782279,,,,,,,,,,,,,,-0.04288715298284085,-0.08291172972463245,0.05635199709910621,-0.13413237724336569,-0.14150771247419447,,,-0.029039391132329007,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,-0.03964573037673369,0.12477935613784163,,-0.04117199405652272,0.04266297342156067,,0.009015026959039218,0.00557912134862959,,0.00022022123855935938,-0.16912073698535557,,,-0.06284536422934006,,-0.06178024230042156,-0.026608270966615444,,0.002410738584136096,-0.010247315505703014,,-0.0030930923596708126,-0.18348150189664492,,0.009240772519354401,-0.09194383010556917,,-0.0029908176389492613,-0.042083052417275835,,0.0034550306318068547,-0.01231942247840856,,,-0.18080019190380303,,0.0,-0.09162617488933766,,0.0,-0.04646969314012983,,0.0,-0.01588154520177598,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,-0.07910204895038286,,,,,,,
2021-09-10,,-0.01109889593327229,,,,0.18119152803019478,,,,,,,,,0.055065559591006785,,,,,,,,,,,,,-0.15573196040744497,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.12593247099382965,0.1443583302982494,,0.019195292644569317,0.036513129844724324,,,,,,,,0.09364912048527674,0.11939527612424783,,0.020848787120522516,0.0313071782256249,,-0.04524556319988993,-0.09165563301422874,,0.0026447408655849713,-0.018185839761625355,,0.0427300698166464,0.01643516913748555,,0.008999320544151868,0.014863962605067726,,,-0.18171214292949267,,0.0,-0.09234957925492415,,0.0,-0.04670273070825026,,0.0,-0.015903627518783048,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,0.0,,0.0,,-0.1355789003865573,,,,,,,
2021-09-11,,0.0,-6.17284001691587e-14,0.0,-0.008480837207086589,0.0513238827080138,0.021832049175831925,-1.1102230246251565e-16,0.0,0.0,,1.5543122344752192e-15,5.773159728050814e-15,0.0,0.18271525289778445,,,0.0,0.0,0.0,,-0.06382613600599107,,-0.11644267864349145,,,,0.07215973929995356,-0.01603352037141914,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.023300643859188952,,-0.00604959856625642,-0.06120388987857617,,0.0,-0.0461790534727079,,-0.00482127350950734,-0.016512665895248912,,0.0,-0.047470778504892897,,-0.07546007703410662,-0.08036988651128163,,0.0,-0.04855422599716952,,-0.004323643865515425,-0.01638791711748666,,0.06946639406144484,-0.03685321571716016,,,-0.05680507078677377,,0.0030461744324776774,-0.03860707203809621,,-0.013663080764955149,-0.014932124718585627,,,-0.18231401962125293,,,-0.09293285880327917,,0.0,-0.04691166216453668,,0.0,-0.01592493100744985,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.012649930654028974,,,,,,,
2021-09-12,,,,-0.19903067952943554,,,0.19461072884561093,,,,,0.17944462359508417,-0.06760066197337156,0.04321778302345458,0.02499201224715164,0.12329800983847372,0.11164112754214117,,,,,-0.006803355896315866,,,-0.042239182426741184,-0.1466964252926618,,0.030279660778588013,-0.08408109413995368,,,,0.0,,,0.0,,0.0,0.0,0.0,0.12160331047397799,-0.08997001342766586,,-0.11121363193028433,-0.06932697528486409,,-0.12337709759991355,-0.04644243432136652,,-0.0001972651254940061,-0.01651323691976525,,-0.04191848950325394,-0.11425391149079134,,-0.027947422157531654,-0.0834962892824026,,-0.17948825629447152,-0.048578732708337014,,-0.0017767499526236685,-0.01639261708189932,,,0.008278981835873722,,0.062229587144469356,-0.0072894124523602555,,0.011674889904909058,-0.011877548700570117,,0.0033050476069012014,-0.006546544351481387,,,-0.1827125983330986,,,-0.0934044466970968,,0.0,-0.047099150416093916,,0.0,-0.01594548493281256,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,-0.011818473622473458,,,,,,,
2021-09-13,,,,,,,-0.14972947634731293,-0.13507672418457572,-0.07788227985429363,-0.16623839399875995,,,,,0.13388991469299794,,0.19501168985188588,,,,,,,,-0.11897195060856025,-0.12838632660638027,,0.033592764037648104,0.07184567091479144,,,,0.0,,,0.0,,0.0,0.0,0.0,,0.051540393350108404,,0.0995108462391785,0.020796811787538116,,0.0067828806938219355,-0.016816725104834007,,-0.003184490372399762,-0.012847080852308346,,-0.02648144507540484,-0.16684524208220375,,-0.06488866712519381,-0.09301677681929776,,-0.02506111124494015,-0.04856980802051336,,-0.013764570263540388,-0.015817546688114192,,0.013240541912956871,-0.0928756408835828,,-0.04398683352769639,-0.059517258564676934,,-0.006751961074448198,-0.02501520984017558,,-0.002329883949816036,-0.005200707364894641,,,-0.1829771398192106,,,-0.09378657619064346,,0.0,-0.047267532675946855,,0.0,-0.015965317340505436,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,,0.02874936751827506,,,,,,,
2021-09-14,,,,0.11361845284839056,,,,,,,,,,0.16662877336236592,,,,0.15644222900211657,-0.10863543730606451,,,,,,-0.0341970359497743,,,0.05956136756418484,-0.09808341452392833,,,,0.0,,,0.0,,0.0,0.0,0.0,0.05161561878009313,0.1555055686949769,,0.07908733682830493,0.08118819121592491,,0.044160527836349495,0.046488815623983326,,-0.008615942505468488,0.012763288382197757,,0.032974044715603945,-0.03246248590886547,,0.016867935026492198,-0.026015867747915644,,0.02403670663596813,-0.009837318532530115,,-0.012313516486511356,-0.003032935141288662,,0.1404943589995027,0.0053075285513422,,0.06700205967721695,-0.004569341381365,,0.01419077876974506,-0.009096325691372531,,0.0019750721575502173,-0.005785540924390431,,,-0.18315298036680905,,,-0.09409677331858868,,0.0,-0.04741886606666745,,0.0,-0.01598445511545854,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.11962309586834019,0.0,0.0,0.0,0.0,,,0.0
2021-09-15,,,,,,,,,,,,,,,,,,-0.16196097877929305,,,,,,,-0.11186545603409792,,,,0.13031970393642878,,,,0.0,,,0.0,,0.0,0.0,0.0,0.19582185904340377,,,,,,0.07940561688367898,,,0.02112689045940641,0.039476802881564854,,,,,,,,0.0185255446558954,0.12374965981332253,,0.014092247302372574,0.017548978030947016,,,-0.043328395389807706,,0.05783703664454931,-0.0017335723086416843,,0.00240714034953049,0.001674538292729233,,0.007982335683188735,-0.0004384024259513897,,,-0.1832699769615681,,,-0.09434894565899166,,0.0,-0.04755496581457608,,0.0,-0.016002924037259003,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.15968852282713963,0.0,0.0,0.0,0.0,,,0.0
2021-09-16,,,,,0.17867136688154317,,0.12786383515131128,,,,,,,,,,-0.10154688629047293,,,,,,,,-0.03323941379090711,-0.06054442885860056,0.06974430714078572,-0.15071785552090033,0.06976135740808043,,,,0.0,,,0.0,,0.0,0.0,0.0,0.0236050249320372,-0.15051759654348507,,-0.004230247157912759,-0.08660872280010268,,-0.13392944928594508,-0.04404665589029244,,0.001364633025855655,-0.013977802934859396,,-0.0011049024356503123,-0.18321874731644994,,0.013809932623443322,-0.08955450188358682,,-0.17084179565493007,-0.04596363308505036,,-0.00011289904725519939,-0.016197758028887455,,0.09698039251592028,-0.09328831982863361,,-1.6790778674335982e-05,-0.07822647259122506,,-0.01862336175015855,-0.04283402418778126,,0.001619794767185434,-0.014344573346860678,,,-0.18334787253195972,,,-0.09455418999820031,,0.0,-0.0476774374155593,,0.0,-0.016020748832407228,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,-0.04215282302802725,0.0,0.0,0.0,0.0,,,0.0
2021-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17608160114586457,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,,0.13257197904675766,0.17699316073397164,,0.14523363865234673,0.1302035068965992,,-0.06074091085687938,0.04932683288077211,,,,,0.12244830154143616,,,0.12766169610442413,0.1160820146433319,,-0.008050149054827482,0.03443533057456172,,0.16364186592658547,0.11489003423856214,,,0.02556975321442545,,0.02638979288255694,0.008432289721966857,,0.0036400688316886587,0.004233230862429771,,,-0.1833997575839461,,,-0.09472140038915877,,0.0,-0.047787703865064146,,0.0,-0.016037953223658308,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.1832212882710781,0.0,0.0,0.0,0.0,,,0.0
2021-09-18,,,,,-0.17543858528776624,,-0.06785749657495121,0.0,0.0,0.0,,,,-0.13828110248749914,,,,0.0,0.0,0.0,,,,,,-0.06045050239301464,,0.084751932929225,0.024923415845653052,,,,0.0,,,0.0,,0.0,0.0,0.0,-0.030713591822030928,-0.15454095397227818,,0.006647084014353322,-0.08606909166293919,,0.0,-0.04654893541732563,,-0.08098213109640617,-0.016525972165493008,,0.0021581436941853216,-0.16494171437541194,,-0.023354791089278737,-0.0896674539156409,,0.0,-0.048081880904068175,,-0.057792267176300594,-0.016493849399951355,,-0.10200472735110333,-0.15556107450016599,,-0.011250338417086336,-0.0875824522226527,,-0.00014058946400941075,-0.04634656006083615,,-0.0031979117545630764,-0.016234438576825272,,,-0.1834343274951563,,,-0.09485773185674518,,0.0,-0.04788702882243734,,0.0,-0.016054559976654392,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.01514091765693315,0.0,0.0,0.0,0.0,,,0.0
2021-09-19,,,,,,0.1671023780214982,,,,,,,,,,-0.09913138936839705,-0.15713536091895908,,,,,,,,,0.10675455483927321,,-0.1566252285435914,-0.14931656845132468,,,,0.0,,,0.0,,0.0,0.0,0.0,-0.06198247538084045,-0.16537713479784788,,-0.013820725294178549,-0.08792719895289502,,-0.04490865451645898,-0.04677375359690483,,-0.027359487418329276,-0.016526106361028803,,-0.051377912141803206,-0.17162488791644737,,0.0023702535348608667,-0.0907791039799889,,-0.12401967904521283,-0.04815223499979371,,-0.0214801148449697,-0.016495039326574368,,-0.05203933883507861,-0.10531308516548521,,0.014941966793325268,-0.056872336417322034,,0.010001713073068519,-0.028710639892356338,,-0.035527355134096994,-0.00832364880666836,,,-0.18345736516552025,,,-0.09496895797287386,,0.0,-0.0479765364071848,,0.0,-0.016070590944007423,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,-0.016732118358048553,0.0,0.0,0.0,0.0,,,0.0
2021-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07027774436424727,,,,,0.0,,,0.0,,0.0,0.0,0.0,0.19825347153540895,,,,,,,,,0.1278325211495981,0.18166747026348418,,,,,,,,,,,0.13870420347471168,,,,,,,,,0.07970103098631531,,,0.07068270825643386,0.08427285621217395,,,-0.18347271964234713,,,-0.09505974923905958,,0.0,-0.04805722818978686,,0.0,-0.016086067107003776,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0
2021-09-21,,0.007400679293769308,,-0.026579511753607066,-0.032655968211920294,0.010274887570967728,0.0355210497410825,-0.016622588103280767,0.009768726900561964,0.03026171561437696,,-0.03243304097218158,-0.09042298235626955,-0.028777908853704348,0.007194233842619191,-0.03589847329638396,-0.08193732480981974,0.014238252407518193,0.025967346671643687,0.02951448277191715,,,,,,,,,,,,,0.0,,,0.0,,,,,0.014097825424552735,-0.1203949934588423,,-0.0035842020645824313,-0.07905669106086977,,-0.0035220324797088365,-0.045860689349885964,,-0.038601401812777714,-0.016512226997365653,,0.01652544599684247,-0.06356432901113462,,0.013628330049821447,-0.04804364700510455,,-0.006756367297137689,-0.031715261132480466,,-0.02406730332485607,-0.013880173319949618,,-0.032862723325034704,-0.16533116316955965,,0.04205963683076486,-0.05182269264079553,,-0.09941597643130917,-0.003816601651660201,,0.014449723923489532,0.01058354005679396,,,-0.18348295419633376,,,-0.09513389159131047,,,-0.0481299978335602,,0.0,-0.016101008615081236,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.055975371491788994,0.0,0.0,0.0,0.0,,,0.0
2021-09-22,,-0.09476135643215222,,,,,,,,-0.17336351877402556,,0.0864101173697327,,,,,,,,,,,-0.1262892626502118,,,,,,-0.07347704851181125,,,,0.0,,,0.0,,,0.0,,,,,0.13575088125515933,0.16816911862450068,,0.09637362117909176,0.1087982230055633,,0.03574816763880251,0.038715112425576015,,0.1888298289697139,0.07887004256273555,,0.11117864111036191,0.08935321386462403,,0.08620790723993044,0.06458738799421093,,0.024926284503501206,0.024451375126115726,,,,,0.19426668648704948,,,0.13460177883655078,0.17861095262097249,,0.03839539346310228,0.05605564444871147,,,-0.18348977644854214,,,-0.09519445909926827,,,-0.04819564376002128,,0.0,-0.016115434823210095,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,0.0
2021-09-23,,-0.08057922053089472,,,,,,,,,0.02229734472775502,0.042904779394084214,-0.1533397960433932,,-0.06269650294560947,,,,,,,,,-0.15250370183759243,,,,-0.01787929282293743,,0.06618452770508676,,,0.0,,,0.0,,,0.0,,0.19402066815705798,0.03413683333059425,,0.13294438726508595,0.11024065218939105,,0.1328887736649107,0.11306567485892849,,0.051706833209937075,0.059295282583918585,,0.10389302747445828,-0.0697477259818361,,0.08130934590349881,0.017123665147297906,,0.07005809217005954,0.037616976510912004,,0.02399298048946319,0.0216908233215658,,0.018341429550615462,-0.17162949133418304,,0.0015871868090513441,-0.07794125036443689,,-0.009025592222735246,-0.03715909880226487,,0.0012450878504715046,-0.01311897090760561,,,-0.18349432426838463,,,-0.09524395126336638,,,-0.04825488014328572,,0.0,-0.016129364327318152,,,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,,,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0
2021-09-24,,0.13073354254608516,,,,,,0.14641664321116332,-0.030497591096171672,-0.07586055849383944,,-0.014553717468913652,-0.03316150568794274,,0.16226506408402996,,,-0.005486020072007491,-0.001211528448319732,0.014737615653443115,,,,,,0.03555648225759178,,,,,,,0.0,,,0.0,,,0.0,,-0.00037751484394432655,-0.17266145340938666,,-0.02105179135695079,-0.09541895560992975,,0.0030129487180254877,-0.047310388511748735,,-0.0010911426811064384,-0.015682374977841307,,9.828724608440531e-05,-0.1621774457735432,,-0.010837356315147928,-0.09392014364011714,,-0.0002721353913687219,-0.04870260488262357,,6.387723538292533e-05,-0.016410743646241288,,0.043214045250175914,-0.018437414662226814,,0.016481451323953955,-0.007204351067821579,,0.028545826419756448,0.00914696022363759,,0.021917543411857476,0.013977734150922405,,,-0.18349735599349626,,,-0.09528440270562233,,,-0.04830834648544813,,0.0,-0.01614281499787107,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.016492851436794576,0.0,0.0,0.0,0.0,,,0.0
2021-09-25,,,,,-0.1967728305257177,,,0.0,0.0,0.0,,,,,-0.03383515946248039,0.15151451254322446,,0.0,0.0,2.220446049250313e-16,,-0.16219500223590066,,,,,,-0.1639739351831877,,0.0654988082695993,,,0.0,,,0.0,,,0.0,,,-0.1598640339534939,,-0.05502138630300146,-0.0933107405216842,,0.0,-0.04876336956792848,,-0.007966094136819812,-0.016520095867269657,,,-0.1728456414733609,,-0.04327145441616698,-0.09480989059935774,,0.0,-0.04880710929224186,,-0.035471617399596256,-0.01650444839030074,,-0.17867676491991757,-0.1752994957624716,,-0.061974861277598436,-0.09210687511689897,,-0.0059362997587597555,-0.04791908348362206,,-0.0019516245787063458,-0.016529287159576245,,,-0.1834993770747826,,,-0.09531747116664135,,,-0.04835661598173646,,0.0,-0.016155804011725894,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.0154422042317518,,,,,,,
